order_id,order_datetime,order_date,customer_id,channel,location,payment_method,status,subtotal_eur,discount_eur,delivery_fee_eur,total_revenue_eur,estimated_profit_eur
6152,2025-10-11 12:25:00,2025-10-11,267,Takeaway,Online,Card,Completed,60.8,3.04,0.0,57.76,36.86
6153,2025-10-11 12:55:00,2025-10-11,376,Dine-in,Terrace,Card,Completed,26.5,0.0,0.0,26.5,16.7
6154,2025-10-11 21:55:00,2025-10-11,46,Dine-in,Bar,Cash,Completed,22.0,0.0,0.0,22.0,14.0
6155,2025-10-11 14:40:00,2025-10-11,105,Dine-in,Terrace,Online,Completed,47.5,2.38,0.0,45.12,27.02
6156,2025-10-11 13:45:00,2025-10-11,223,Delivery,Online,Card,Completed,31.5,0.0,0.0,31.5,20.0
6157,2025-10-11 13:05:00,2025-10-11,480,Takeaway,Online,Card,Completed,14.5,0.0,0.0,14.5,9.6
6158,2025-10-11 14:15:00,2025-10-11,272,Dine-in,Main Hall,Card,Completed,29.5,0.0,0.0,29.5,19.0
6159,2025-10-11 18:35:00,2025-10-11,281,Takeaway,Online,Card,Completed,24.5,0.0,0.0,24.5,15.6
6160,2025-10-11 12:40:00,2025-10-11,186,Takeaway,Online,Card,Completed,47.5,2.38,0.0,45.12,25.22
6161,2025-10-11 22:35:00,2025-10-11,78,Dine-in,Terrace,Online,Completed,21.8,0.0,0.0,21.8,12.7
6162,2025-10-11 11:15:00,2025-10-11,231,Dine-in,Main Hall,Card,Completed,37.5,0.0,0.0,37.5,23.8
6163,2025-10-11 20:10:00,2025-10-11,246,Takeaway,Online,Online,Completed,25.5,0.0,0.0,25.5,15.6
6164,2025-10-11 10:55:00,2025-10-11,250,Delivery,Online,Online,Completed,29.5,0.0,0.0,29.5,19.1
6165,2025-10-11 20:15:00,2025-10-11,461,Takeaway,Online,Card,Completed,23.8,0.0,0.0,23.8,14.0
6166,2025-10-11 15:25:00,2025-10-11,121,Delivery,Online,Card,Completed,33.0,0.0,2.5,35.5,19.9
6167,2025-10-11 15:10:00,2025-10-11,195,Delivery,Online,Online,Completed,22.0,0.0,0.0,22.0,14.5
6168,2025-10-11 15:00:00,2025-10-11,20,Delivery,Online,Online,Completed,43.0,4.3,0.0,38.7,22.7
6169,2025-10-12 19:40:00,2025-10-12,415,Takeaway,Online,Online,Completed,25.8,0.0,0.0,25.8,17.2
6170,2025-10-12 20:15:00,2025-10-12,466,Delivery,Online,Online,Completed,20.0,0.0,0.0,20.0,13.1
6171,2025-10-12 20:55:00,2025-10-12,332,Delivery,Online,Card,Completed,14.0,0.0,0.0,14.0,9.0
6172,2025-10-12 13:45:00,2025-10-12,282,Delivery,Online,Card,Completed,16.5,0.0,2.5,19.0,11.2
6173,2025-10-12 08:10:00,2025-10-12,153,Dine-in,Terrace,Card,Completed,34.6,0.0,0.0,34.6,22.3
6174,2025-10-12 20:20:00,2025-10-12,462,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6175,2025-10-12 21:25:00,2025-10-12,162,Dine-in,Terrace,Card,Completed,63.0,6.3,0.0,56.7,32.4
6176,2025-10-12 12:50:00,2025-10-12,96,Delivery,Online,Online,Completed,79.0,3.95,0.0,75.05,37.95
6177,2025-10-12 09:30:00,2025-10-12,307,Delivery,Online,Cash,Completed,28.5,0.0,0.0,28.5,18.1
6178,2025-10-12 12:20:00,2025-10-12,44,Delivery,Online,Card,Completed,59.5,5.95,0.0,53.55,32.25
6179,2025-10-12 17:15:00,2025-10-12,43,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6180,2025-10-12 12:15:00,2025-10-12,118,Delivery,Online,Online,Completed,9.5,0.0,0.0,9.5,6.3
6181,2025-10-12 14:55:00,2025-10-12,421,Takeaway,Online,Online,Completed,32.0,0.0,0.0,32.0,21.2
6182,2025-10-12 15:35:00,2025-10-12,160,Dine-in,Main Hall,Card,Completed,2.8,0.0,0.0,2.8,2.2
6183,2025-10-12 20:45:00,2025-10-12,214,Dine-in,Bar,Online,Completed,29.0,0.0,0.0,29.0,19.1
6184,2025-10-12 13:10:00,2025-10-12,61,Delivery,Online,Card,Completed,32.0,0.0,3.5,35.5,23.5
6185,2025-10-12 12:25:00,2025-10-12,8,Dine-in,Main Hall,Card,Completed,43.0,4.3,0.0,38.7,19.2
6186,2025-10-12 11:05:00,2025-10-12,351,Delivery,Online,Online,Completed,18.0,0.0,0.0,18.0,11.8
6187,2025-10-12 14:40:00,2025-10-12,284,Delivery,Online,Card,Completed,13.5,0.0,0.0,13.5,9.0
6188,2025-10-12 08:55:00,2025-10-12,206,Takeaway,Online,Cash,Completed,13.5,0.0,0.0,13.5,8.4
6189,2025-10-12 12:25:00,2025-10-12,198,Dine-in,Terrace,Card,Completed,9.0,0.0,0.0,9.0,6.3
6190,2025-10-12 09:05:00,2025-10-12,137,Dine-in,Bar,Online,Completed,26.0,0.0,0.0,26.0,15.0
6191,2025-10-12 13:30:00,2025-10-12,82,Dine-in,Main Hall,Card,Completed,11.5,0.0,0.0,11.5,7.5
6192,2025-10-12 18:30:00,2025-10-12,25,Delivery,Online,Card,Completed,32.0,0.0,2.5,34.5,23.4
6193,2025-10-12 20:05:00,2025-10-12,352,Takeaway,Online,Card,Completed,15.0,0.0,0.0,15.0,9.9
6194,2025-10-13 20:50:00,2025-10-13,11,Takeaway,Online,Online,Completed,9.5,0.0,0.0,9.5,6.7
6195,2025-10-13 09:40:00,2025-10-13,298,Takeaway,Online,Online,Completed,40.5,2.02,0.0,38.48,24.48
6196,2025-10-13 10:50:00,2025-10-13,10,Dine-in,Terrace,Online,Completed,10.5,0.0,0.0,10.5,6.7
6197,2025-10-13 21:50:00,2025-10-13,419,Delivery,Online,Online,Completed,5.5,0.0,0.0,5.5,3.6
6198,2025-10-13 14:50:00,2025-10-13,388,Takeaway,Online,Card,Completed,20.1,0.0,0.0,20.1,14.2
6199,2025-10-13 18:35:00,2025-10-13,97,Dine-in,Bar,Card,Completed,13.0,0.0,0.0,13.0,9.1
6200,2025-10-13 13:35:00,2025-10-13,405,Dine-in,Bar,Online,Completed,32.5,0.0,0.0,32.5,21.0
6201,2025-10-13 13:50:00,2025-10-13,197,Takeaway,Online,Cash,Completed,38.0,0.0,0.0,38.0,24.7
6202,2025-10-13 16:10:00,2025-10-13,30,Delivery,Online,Card,Completed,20.0,0.0,0.0,20.0,13.2
6203,2025-10-13 16:25:00,2025-10-13,259,Takeaway,Online,Card,Completed,53.0,2.65,0.0,50.35,30.95
6204,2025-10-13 12:20:00,2025-10-13,184,Delivery,Online,Card,Completed,30.5,0.0,0.0,30.5,19.3
6205,2025-10-13 18:10:00,2025-10-13,222,Delivery,Online,Cash,Completed,26.3,0.0,3.5,29.8,20.9
6206,2025-10-13 21:30:00,2025-10-13,74,Delivery,Online,Card,Completed,25.0,0.0,0.0,25.0,15.7
6207,2025-10-13 22:10:00,2025-10-13,22,Dine-in,Terrace,Card,Completed,60.0,3.0,0.0,57.0,34.6
6208,2025-10-13 19:30:00,2025-10-13,176,Dine-in,Terrace,Card,Completed,22.0,0.0,0.0,22.0,14.5
6209,2025-10-14 12:35:00,2025-10-14,350,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6210,2025-10-14 19:40:00,2025-10-14,447,Delivery,Online,Card,Completed,25.5,0.0,2.5,28.0,18.4
6211,2025-10-14 20:30:00,2025-10-14,312,Delivery,Online,Cash,Completed,20.6,0.0,0.0,20.6,14.3
6212,2025-10-14 11:50:00,2025-10-14,327,Dine-in,Terrace,Card,Completed,28.5,0.0,0.0,28.5,18.6
6213,2025-10-14 12:30:00,2025-10-14,457,Dine-in,Terrace,Cash,Completed,31.0,0.0,0.0,31.0,19.7
6214,2025-10-14 21:35:00,2025-10-14,16,Takeaway,Online,Online,Completed,54.5,2.72,0.0,51.78,32.68
6215,2025-10-14 19:35:00,2025-10-14,490,Delivery,Online,Cash,Completed,82.5,4.12,2.5,80.88,48.38
6216,2025-10-14 21:35:00,2025-10-14,224,Takeaway,Online,Online,Completed,25.0,0.0,0.0,25.0,15.7
6217,2025-10-14 14:25:00,2025-10-14,400,Dine-in,Bar,Card,Completed,23.8,0.0,0.0,23.8,12.7
6218,2025-10-14 14:55:00,2025-10-14,21,Takeaway,Online,Card,Completed,44.5,2.22,0.0,42.28,25.98
6219,2025-10-14 18:15:00,2025-10-14,247,Dine-in,Main Hall,Online,Completed,37.0,0.0,0.0,37.0,24.5
6220,2025-10-14 19:45:00,2025-10-14,150,Delivery,Online,Card,Completed,20.5,0.0,0.0,20.5,13.5
6221,2025-10-15 12:55:00,2025-10-15,51,Delivery,Online,Card,Completed,9.5,0.0,3.0,12.5,9.3
6222,2025-10-15 19:45:00,2025-10-15,438,Takeaway,Online,Card,Completed,22.5,0.0,0.0,22.5,14.7
6223,2025-10-15 14:35:00,2025-10-15,352,Delivery,Online,Card,Completed,16.5,0.0,0.0,16.5,8.7
6224,2025-10-15 18:30:00,2025-10-15,80,Delivery,Online,Card,Completed,29.3,0.0,0.0,29.3,19.0
6225,2025-10-15 14:20:00,2025-10-15,306,Takeaway,Online,Card,Completed,41.5,2.08,0.0,39.42,24.32
6226,2025-10-15 12:10:00,2025-10-15,244,Dine-in,Terrace,Card,Completed,21.0,0.0,0.0,21.0,13.4
6227,2025-10-15 11:50:00,2025-10-15,454,Dine-in,Terrace,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
6228,2025-10-15 13:45:00,2025-10-15,341,Dine-in,Terrace,Card,Completed,38.0,0.0,0.0,38.0,24.1
6229,2025-10-15 09:15:00,2025-10-15,93,Takeaway,Online,Card,Completed,13.5,0.0,0.0,13.5,9.1
6230,2025-10-15 14:10:00,2025-10-15,140,Dine-in,Bar,Card,Completed,46.5,4.65,0.0,41.85,24.15
6231,2025-10-15 14:40:00,2025-10-15,310,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6232,2025-10-15 12:35:00,2025-10-15,463,Dine-in,Main Hall,Cash,Completed,2.8,0.0,0.0,2.8,2.2
6233,2025-10-15 19:30:00,2025-10-15,412,Dine-in,Bar,Cash,Completed,29.5,0.0,0.0,29.5,19.2
6234,2025-10-15 19:20:00,2025-10-15,412,Takeaway,Online,Card,Completed,49.0,4.9,0.0,44.1,26.6
6235,2025-10-15 22:50:00,2025-10-15,2,Delivery,Online,Cash,Completed,45.0,2.25,2.5,45.25,28.85
6236,2025-10-15 18:10:00,2025-10-15,395,Takeaway,Online,Card,Completed,31.0,0.0,0.0,31.0,17.2
6237,2025-10-15 18:45:00,2025-10-15,293,Takeaway,Online,Online,Completed,17.5,0.0,0.0,17.5,11.1
6238,2025-10-15 20:15:00,2025-10-15,332,Dine-in,Main Hall,Card,Completed,23.5,0.0,0.0,23.5,12.3
6239,2025-10-15 14:35:00,2025-10-15,11,Delivery,Online,Card,Completed,9.5,0.0,3.5,13.0,9.8
6240,2025-10-15 13:55:00,2025-10-15,179,Takeaway,Online,Cash,Completed,12.3,0.0,0.0,12.3,8.5
6241,2025-10-15 11:35:00,2025-10-15,45,Dine-in,Terrace,Card,Completed,27.5,0.0,0.0,27.5,18.4
6242,2025-10-15 18:45:00,2025-10-15,391,Delivery,Online,Online,Completed,52.5,2.62,0.0,49.88,28.58
6243,2025-10-15 18:50:00,2025-10-15,459,Dine-in,Main Hall,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
6244,2025-10-15 19:05:00,2025-10-15,284,Dine-in,Main Hall,Card,Completed,24.0,0.0,0.0,24.0,15.0
6245,2025-10-16 09:00:00,2025-10-16,190,Delivery,Online,Card,Completed,37.5,0.0,0.0,37.5,19.2
6246,2025-10-16 14:05:00,2025-10-16,247,Delivery,Online,Online,Completed,18.5,0.0,0.0,18.5,12.5
6247,2025-10-16 13:25:00,2025-10-16,176,Takeaway,Online,Card,Completed,30.5,0.0,0.0,30.5,19.5
6248,2025-10-16 12:10:00,2025-10-16,244,Delivery,Online,Card,Completed,58.5,2.92,0.0,55.58,31.68
6249,2025-10-16 21:20:00,2025-10-16,388,Dine-in,Main Hall,Online,Completed,40.0,0.0,0.0,40.0,25.7
6250,2025-10-16 14:25:00,2025-10-16,121,Dine-in,Bar,Online,Completed,11.5,0.0,0.0,11.5,7.5
6251,2025-10-16 21:35:00,2025-10-16,196,Takeaway,Online,Cash,Completed,28.5,0.0,0.0,28.5,18.5
6252,2025-10-16 16:55:00,2025-10-16,391,Takeaway,Online,Online,Completed,22.5,0.0,0.0,22.5,14.3
6253,2025-10-16 12:20:00,2025-10-16,376,Delivery,Online,Online,Completed,33.5,0.0,0.0,33.5,21.1
6254,2025-10-16 11:40:00,2025-10-16,269,Delivery,Online,Card,Completed,50.5,2.53,0.0,47.97,30.07
6255,2025-10-16 12:10:00,2025-10-16,186,Takeaway,Online,Online,Completed,41.5,4.15,0.0,37.35,22.55
6256,2025-10-16 12:05:00,2025-10-16,479,Dine-in,Bar,Card,Completed,45.0,4.5,0.0,40.5,24.5
6257,2025-10-16 21:30:00,2025-10-16,228,Delivery,Online,Cash,Completed,19.0,0.0,3.5,22.5,16.5
6258,2025-10-17 12:40:00,2025-10-17,101,Takeaway,Online,Card,Completed,23.5,0.0,0.0,23.5,15.5
6259,2025-10-17 18:55:00,2025-10-17,382,Dine-in,Terrace,Online,Completed,34.0,0.0,0.0,34.0,20.0
6260,2025-10-17 19:15:00,2025-10-17,354,Dine-in,Main Hall,Online,Completed,87.0,4.35,0.0,82.65,43.95
6261,2025-10-17 19:10:00,2025-10-17,232,Delivery,Online,Online,Completed,38.0,0.0,0.0,38.0,24.0
6262,2025-10-17 21:05:00,2025-10-17,303,Dine-in,Main Hall,Card,Completed,42.0,2.1,0.0,39.9,24.6
6263,2025-10-17 12:30:00,2025-10-17,243,Dine-in,Terrace,Online,Completed,50.0,5.0,0.0,45.0,24.5
6264,2025-10-17 14:10:00,2025-10-17,46,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6265,2025-10-17 20:45:00,2025-10-17,67,Delivery,Online,Online,Completed,24.5,0.0,0.0,24.5,16.3
6266,2025-10-17 19:25:00,2025-10-17,297,Dine-in,Terrace,Online,Completed,40.5,2.02,0.0,38.48,24.48
6267,2025-10-17 18:10:00,2025-10-17,224,Dine-in,Terrace,Online,Completed,14.0,0.0,0.0,14.0,9.2
6268,2025-10-17 21:35:00,2025-10-17,92,Delivery,Online,Online,Completed,32.0,0.0,0.0,32.0,20.8
6269,2025-10-17 21:45:00,2025-10-17,142,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6270,2025-10-17 14:25:00,2025-10-17,169,Dine-in,Main Hall,Card,Completed,8.5,0.0,0.0,8.5,5.6
6271,2025-10-17 21:05:00,2025-10-17,392,Dine-in,Main Hall,Cash,Completed,13.0,0.0,0.0,13.0,8.2
6272,2025-10-17 12:20:00,2025-10-17,348,Takeaway,Online,Card,Completed,37.5,0.0,0.0,37.5,19.2
6273,2025-10-17 19:10:00,2025-10-17,325,Dine-in,Main Hall,Online,Completed,14.3,0.0,0.0,14.3,9.7
6274,2025-10-17 22:50:00,2025-10-17,239,Delivery,Online,Card,Completed,25.8,0.0,3.0,28.8,20.2
6275,2025-10-18 12:50:00,2025-10-18,173,Takeaway,Online,Card,Completed,62.5,6.25,0.0,56.25,30.75
6276,2025-10-18 13:55:00,2025-10-18,419,Dine-in,Main Hall,Card,Completed,12.5,0.0,0.0,12.5,8.4
6277,2025-10-18 14:35:00,2025-10-18,255,Takeaway,Online,Cash,Completed,4.5,0.0,0.0,4.5,3.2
6278,2025-10-18 08:45:00,2025-10-18,476,Dine-in,Terrace,Card,Completed,41.5,4.15,0.0,37.35,19.45
6279,2025-10-18 22:25:00,2025-10-18,225,Delivery,Online,Card,Completed,30.5,0.0,0.0,30.5,16.8
6280,2025-10-18 20:15:00,2025-10-18,40,Delivery,Online,Card,Completed,36.5,0.0,0.0,36.5,22.8
6281,2025-10-18 17:40:00,2025-10-18,192,Dine-in,Main Hall,Online,Completed,15.0,0.0,0.0,15.0,9.7
6282,2025-10-18 16:10:00,2025-10-18,18,Takeaway,Online,Online,Completed,24.8,0.0,0.0,24.8,14.5
6283,2025-10-18 09:15:00,2025-10-18,264,Dine-in,Bar,Cash,Completed,66.0,6.6,0.0,59.4,32.2
6284,2025-10-18 13:35:00,2025-10-18,153,Delivery,Online,Cash,Completed,16.5,0.0,0.0,16.5,8.7
6285,2025-10-18 22:25:00,2025-10-18,361,Delivery,Online,Card,Completed,11.8,0.0,0.0,11.8,8.5
6286,2025-10-18 09:55:00,2025-10-18,463,Dine-in,Bar,Card,Completed,69.0,3.45,0.0,65.55,34.35
6287,2025-10-18 16:05:00,2025-10-18,199,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6288,2025-10-18 18:10:00,2025-10-18,191,Dine-in,Bar,Card,Completed,33.5,0.0,0.0,33.5,19.2
6289,2025-10-18 08:45:00,2025-10-18,453,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6290,2025-10-18 09:30:00,2025-10-18,75,Delivery,Online,Card,Completed,19.5,0.0,3.5,23.0,16.1
6291,2025-10-18 12:35:00,2025-10-18,217,Delivery,Online,Online,Completed,51.0,5.1,3.0,48.9,26.7
6292,2025-10-18 14:00:00,2025-10-18,482,Takeaway,Online,Card,Completed,28.6,0.0,0.0,28.6,19.4
6293,2025-10-18 19:20:00,2025-10-18,43,Dine-in,Bar,Card,Completed,20.0,0.0,0.0,20.0,13.1
6294,2025-10-18 14:25:00,2025-10-18,199,Delivery,Online,Online,Completed,100.5,5.03,3.5,98.97,53.37
6295,2025-10-18 20:30:00,2025-10-18,158,Dine-in,Terrace,Card,Completed,31.3,0.0,0.0,31.3,20.6
6296,2025-10-18 19:10:00,2025-10-18,111,Takeaway,Online,Card,Completed,50.5,2.53,0.0,47.97,29.57
6297,2025-10-18 21:55:00,2025-10-18,355,Dine-in,Terrace,Online,Completed,20.5,0.0,0.0,20.5,13.1
6298,2025-10-18 18:35:00,2025-10-18,127,Delivery,Online,Online,Completed,26.5,0.0,0.0,26.5,14.8
6299,2025-10-18 13:05:00,2025-10-18,320,Delivery,Online,Card,Completed,54.0,2.7,0.0,51.3,31.5
6300,2025-10-18 21:50:00,2025-10-18,287,Dine-in,Main Hall,Card,Completed,56.0,2.8,0.0,53.2,29.5
6301,2025-10-19 20:25:00,2025-10-19,211,Takeaway,Online,Card,Completed,36.0,0.0,0.0,36.0,20.7
6302,2025-10-19 20:05:00,2025-10-19,164,Takeaway,Online,Cash,Completed,19.0,0.0,0.0,19.0,12.2
6303,2025-10-19 09:10:00,2025-10-19,419,Delivery,Online,Card,Completed,11.5,0.0,0.0,11.5,7.7
6304,2025-10-19 20:05:00,2025-10-19,429,Takeaway,Online,Card,Completed,5.0,0.0,0.0,5.0,3.3
6305,2025-10-19 13:10:00,2025-10-19,68,Dine-in,Terrace,Card,Completed,9.5,0.0,0.0,9.5,6.7
6306,2025-10-19 10:45:00,2025-10-19,32,Dine-in,Main Hall,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6307,2025-10-19 20:05:00,2025-10-19,498,Delivery,Online,Card,Completed,22.0,0.0,2.5,24.5,16.1
6308,2025-10-19 08:00:00,2025-10-19,255,Delivery,Online,Cash,Completed,31.4,0.0,0.0,31.4,21.6
6309,2025-10-19 19:25:00,2025-10-19,136,Dine-in,Bar,Cash,Completed,19.0,0.0,0.0,19.0,11.8
6310,2025-10-19 10:45:00,2025-10-19,444,Takeaway,Online,Online,Completed,41.5,2.08,0.0,39.42,23.72
6311,2025-10-19 18:35:00,2025-10-19,127,Dine-in,Bar,Card,Completed,27.0,0.0,0.0,27.0,18.1
6312,2025-10-19 21:50:00,2025-10-19,291,Dine-in,Main Hall,Card,Completed,10.0,0.0,0.0,10.0,7.1
6313,2025-10-19 18:00:00,2025-10-19,440,Dine-in,Bar,Card,Completed,7.0,0.0,0.0,7.0,5.0
6314,2025-10-19 12:55:00,2025-10-19,296,Delivery,Online,Card,Completed,28.5,0.0,0.0,28.5,18.9
6315,2025-10-19 21:10:00,2025-10-19,434,Dine-in,Main Hall,Card,Completed,4.5,0.0,0.0,4.5,3.1
6316,2025-10-19 19:05:00,2025-10-19,238,Takeaway,Online,Card,Completed,5.5,0.0,0.0,5.5,3.7
6317,2025-10-19 08:50:00,2025-10-19,295,Dine-in,Main Hall,Card,Completed,15.0,0.0,0.0,15.0,10.6
6318,2025-10-19 12:55:00,2025-10-19,479,Dine-in,Main Hall,Online,Completed,57.0,5.7,0.0,51.3,27.6
6319,2025-10-19 14:50:00,2025-10-19,277,Delivery,Online,Online,Completed,61.5,6.15,0.0,55.35,32.75
6320,2025-10-19 18:35:00,2025-10-19,3,Takeaway,Online,Online,Completed,39.0,0.0,0.0,39.0,25.0
6321,2025-10-19 20:55:00,2025-10-19,26,Delivery,Online,Card,Completed,29.0,0.0,0.0,29.0,18.3
6322,2025-10-20 22:45:00,2025-10-20,317,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6323,2025-10-20 19:35:00,2025-10-20,241,Dine-in,Terrace,Card,Completed,63.0,3.15,0.0,59.85,37.95
6324,2025-10-20 19:45:00,2025-10-20,73,Takeaway,Online,Card,Completed,9.0,0.0,0.0,9.0,5.9
6325,2025-10-20 20:00:00,2025-10-20,262,Takeaway,Online,Online,Completed,12.0,0.0,0.0,12.0,7.5
6326,2025-10-20 15:40:00,2025-10-20,131,Delivery,Online,Card,Completed,36.5,0.0,3.0,39.5,27.0
6327,2025-10-20 08:10:00,2025-10-20,310,Dine-in,Main Hall,Card,Completed,53.0,2.65,0.0,50.35,30.35
6328,2025-10-20 13:40:00,2025-10-20,172,Delivery,Online,Online,Completed,19.0,0.0,0.0,19.0,10.5
6329,2025-10-20 18:15:00,2025-10-20,300,Dine-in,Bar,Online,Completed,31.5,0.0,0.0,31.5,18.1
6330,2025-10-20 11:05:00,2025-10-20,313,Dine-in,Main Hall,Card,Completed,43.0,2.15,0.0,40.85,25.95
6331,2025-10-20 12:25:00,2025-10-20,18,Dine-in,Main Hall,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
6332,2025-10-20 12:50:00,2025-10-20,297,Delivery,Online,Cash,Completed,14.5,0.0,0.0,14.5,9.2
6333,2025-10-20 20:20:00,2025-10-20,358,Dine-in,Bar,Online,Completed,36.6,0.0,0.0,36.6,23.7
6334,2025-10-20 14:50:00,2025-10-20,76,Takeaway,Online,Card,Completed,42.5,2.12,0.0,40.38,25.58
6335,2025-10-20 13:30:00,2025-10-20,331,Dine-in,Terrace,Online,Completed,16.0,0.0,0.0,16.0,10.1
6336,2025-10-20 20:55:00,2025-10-20,13,Takeaway,Online,Card,Completed,24.5,0.0,0.0,24.5,16.2
6337,2025-10-20 13:00:00,2025-10-20,234,Delivery,Online,Online,Completed,17.0,0.0,0.0,17.0,11.2
6338,2025-10-20 19:50:00,2025-10-20,495,Dine-in,Terrace,Card,Completed,33.0,0.0,0.0,33.0,20.5
6339,2025-10-20 13:10:00,2025-10-20,2,Takeaway,Online,Online,Completed,35.0,0.0,0.0,35.0,21.9
6340,2025-10-21 10:05:00,2025-10-21,71,Delivery,Online,Card,Completed,31.0,0.0,0.0,31.0,17.3
6341,2025-10-21 17:55:00,2025-10-21,76,Dine-in,Main Hall,Online,Completed,9.5,0.0,0.0,9.5,6.3
6342,2025-10-21 18:30:00,2025-10-21,189,Dine-in,Main Hall,Card,Completed,86.0,4.3,0.0,81.7,45.0
6343,2025-10-21 19:55:00,2025-10-21,230,Dine-in,Terrace,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
6344,2025-10-21 08:55:00,2025-10-21,198,Delivery,Online,Card,Completed,58.0,2.9,0.0,55.1,34.2
6345,2025-10-21 19:25:00,2025-10-21,47,Takeaway,Online,Card,Completed,46.5,4.65,0.0,41.85,21.15
6346,2025-10-21 18:25:00,2025-10-21,500,Takeaway,Online,Card,Completed,53.0,5.3,0.0,47.7,27.6
6347,2025-10-21 19:45:00,2025-10-21,74,Dine-in,Bar,Card,Completed,67.0,3.35,0.0,63.65,34.75
6348,2025-10-21 21:45:00,2025-10-21,250,Dine-in,Terrace,Card,Completed,28.5,0.0,0.0,28.5,15.6
6349,2025-10-21 19:25:00,2025-10-21,126,Delivery,Online,Card,Completed,31.5,0.0,3.0,34.5,23.6
6350,2025-10-21 15:55:00,2025-10-21,166,Delivery,Online,Online,Completed,28.0,0.0,3.0,31.0,20.8
6351,2025-10-21 20:25:00,2025-10-21,91,Delivery,Online,Card,Completed,34.5,0.0,0.0,34.5,22.9
6352,2025-10-21 17:35:00,2025-10-21,98,Dine-in,Terrace,Card,Completed,22.5,0.0,0.0,22.5,14.9
6353,2025-10-21 18:55:00,2025-10-21,211,Takeaway,Online,Card,Completed,16.5,0.0,0.0,16.5,8.7
6354,2025-10-21 12:45:00,2025-10-21,403,Dine-in,Main Hall,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
6355,2025-10-21 09:25:00,2025-10-21,291,Dine-in,Terrace,Card,Completed,25.0,0.0,0.0,25.0,13.4
6356,2025-10-21 16:35:00,2025-10-21,120,Takeaway,Online,Card,Completed,26.0,0.0,0.0,26.0,16.5
6357,2025-10-21 14:30:00,2025-10-21,295,Takeaway,Online,Cash,Completed,54.5,2.72,0.0,51.78,32.08
6358,2025-10-21 16:35:00,2025-10-21,258,Delivery,Online,Online,Completed,26.0,0.0,3.0,29.0,18.5
6359,2025-10-21 15:10:00,2025-10-21,400,Takeaway,Online,Online,Completed,45.5,2.28,0.0,43.22,24.42
6360,2025-10-21 19:30:00,2025-10-21,267,Dine-in,Terrace,Online,Completed,14.5,0.0,0.0,14.5,9.6
6361,2025-10-22 21:10:00,2025-10-22,364,Dine-in,Terrace,Card,Completed,9.5,0.0,0.0,9.5,5.9
6362,2025-10-22 14:50:00,2025-10-22,244,Delivery,Online,Card,Completed,21.0,0.0,0.0,21.0,12.9
6363,2025-10-22 12:25:00,2025-10-22,101,Delivery,Online,Card,Completed,25.5,0.0,3.5,29.0,18.4
6364,2025-10-22 08:50:00,2025-10-22,117,Dine-in,Main Hall,Card,Completed,13.0,0.0,0.0,13.0,8.2
6365,2025-10-22 12:10:00,2025-10-22,10,Delivery,Online,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
6366,2025-10-22 12:00:00,2025-10-22,73,Delivery,Online,Online,Completed,85.0,4.25,0.0,80.75,40.85
6367,2025-10-22 14:10:00,2025-10-22,40,Delivery,Online,Cash,Completed,52.5,2.62,0.0,49.88,32.38
6368,2025-10-22 13:15:00,2025-10-22,242,Dine-in,Main Hall,Card,Completed,42.0,4.2,0.0,37.8,23.3
6369,2025-10-22 17:10:00,2025-10-22,100,Delivery,Online,Online,Completed,10.0,0.0,3.0,13.0,9.1
6370,2025-10-22 13:40:00,2025-10-22,453,Takeaway,Online,Card,Completed,47.5,4.75,0.0,42.75,26.15
6371,2025-10-22 13:15:00,2025-10-22,451,Delivery,Online,Card,Completed,28.8,0.0,0.0,28.8,18.1
6372,2025-10-22 16:55:00,2025-10-22,117,Delivery,Online,Online,Completed,15.5,0.0,0.0,15.5,10.5
6373,2025-10-22 17:30:00,2025-10-22,274,Dine-in,Main Hall,Card,Completed,2.5,0.0,0.0,2.5,1.8
6374,2025-10-22 16:50:00,2025-10-22,466,Takeaway,Online,Card,Completed,18.0,0.0,0.0,18.0,12.6
6375,2025-10-22 10:05:00,2025-10-22,327,Takeaway,Online,Card,Completed,9.5,0.0,0.0,9.5,6.3
6376,2025-10-22 10:25:00,2025-10-22,70,Takeaway,Online,Card,Completed,9.5,0.0,0.0,9.5,5.9
